date,grid_id,volume
2019-03-24,7,0
2019-03-24,8,0
2019-03-24,9,47
2019-03-24,10,0
2019-03-24,11,0
2019-03-24,12,0
2019-03-24,13,18
2019-03-24,14,0
2019-03-24,15,0
2019-03-24,16,4443
2019-03-24,17,0
2019-03-24,18,0
2019-03-24,19,0
2019-03-24,20,0
2019-03-24,21,0
2019-03-24,22,258
2019-03-24,23,0
2019-03-24,24,0
2019-03-24,25,0
2019-03-24,26,0
2019-03-24,27,0
2019-03-24,28,58
2019-03-24,29,0
2019-03-24,30,0
2019-03-24,31,0
2019-03-24,32,0
2019-03-24,33,0
2019-03-24,34,14
2019-03-24,35,0
2019-03-24,36,0
2019-03-24,37,0
2019-03-24,38,0
2019-03-24,39,0
2019-03-24,40,11
2019-03-24,41,2
2019-03-24,42,0
2019-03-24,43,0
2019-03-24,44,0
2019-03-24,45,0
2019-03-24,46,0
2019-03-24,47,0
2019-03-24,48,0
2019-03-24,49,0
2019-03-24,50,0
2019-03-24,51,0
2019-03-24,52,0
2019-03-24,53,5241
2019-03-24,54,0
2019-03-24,55,0
2019-03-24,56,0
2019-03-24,57,0
2019-03-24,58,0
2019-03-24,59,3630
2019-03-25,0,0
2019-03-25,1,0
2019-03-25,2,13
2019-03-25,3,3162
2019-03-25,4,0
2019-03-25,5,0
2019-03-25,6,0
2019-03-25,7,0
2019-03-25,8,1
2019-03-25,9,50
2019-03-25,10,0
2019-03-25,11,0
2019-03-25,12,0
2019-03-25,13,22
2019-03-25,14,0
2019-03-25,15,0
2019-03-25,16,2766
2019-03-25,17,0
2019-03-25,18,0
2019-03-25,19,0
2019-03-25,20,0
2019-03-25,21,0
2019-03-25,22,262
2019-03-25,23,0
2019-03-25,24,0
2019-03-25,25,0
2019-03-25,26,0
2019-03-25,27,0
2019-03-25,28,44
2019-03-25,29,0
2019-03-25,30,0
2019-03-25,31,0
2019-03-25,32,0
2019-03-25,33,0
2019-03-25,34,29
2019-03-25,35,0
2019-03-25,36,0
2019-03-25,37,0
2019-03-25,38,0
2019-03-25,39,0
2019-03-25,40,15
2019-03-25,41,0
2019-03-25,42,0
2019-03-25,43,0
2019-03-25,44,0
2019-03-25,45,0
2019-03-25,46,0
2019-03-25,47,0
2019-03-25,48,0
2019-03-25,49,0
2019-03-25,50,0
2019-03-25,51,0
2019-03-25,52,0
2019-03-25,53,5095
2019-03-25,54,0
2019-03-25,55,0
2019-03-25,56,0
2019-03-25,57,0
2019-03-25,58,0
2019-03-25,59,3827
2019-03-26,0,0
2019-03-26,1,0
2019-03-26,2,13
2019-03-26,3,4047
2019-03-26,4,0
2019-03-26,5,0
2019-03-26,6,0
2019-03-26,7,0
2019-03-26,8,0
2019-03-26,9,37
2019-03-26,10,0
2019-03-26,11,0
2019-03-26,12,0
2019-03-26,13,20
2019-03-26,14,0
2019-03-26,15,0
2019-03-26,16,3237
2019-03-26,17,0
2019-03-26,18,0
2019-03-26,19,0
2019-03-26,20,0
2019-03-26,21,0
2019-03-26,22,321
2019-03-26,23,0
2019-03-26,24,0
2019-03-26,25,0
2019-03-26,26,0
2019-03-26,27,0
2019-03-26,28,50
2019-03-26,29,0
2019-03-26,30,0
2019-03-26,31,0
2019-03-26,32,0
2019-03-26,33,0
2019-03-26,34,40
2019-03-26,35,0
2019-03-26,36,0
2019-03-26,37,0
2019-03-26,38,0
2019-03-26,39,0
2019-03-26,40,12
2019-03-26,41,1
2019-03-26,42,0
2019-03-26,43,0
2019-03-26,44,0
2019-03-26,45,0
2019-03-26,46,0
2019-03-26,47,0
2019-03-26,48,0
2019-03-26,49,0
2019-03-26,50,0
2019-03-26,51,0
2019-03-26,52,0
2019-03-26,53,5517
2019-03-26,54,0
2019-03-26,55,0
2019-03-26,56,0
2019-03-26,57,0
2019-03-26,58,0
2019-03-26,59,4554
2019-03-27,0,0
2019-03-27,1,0
2019-03-27,2,16
2019-03-27,3,4316
2019-03-27,4,0
2019-03-27,5,0
2019-03-27,6,0
2019-03-27,7,0
2019-03-27,8,0
2019-03-27,9,54
2019-03-27,10,0
2019-03-27,11,0
2019-03-27,12,0
2019-03-27,13,14
2019-03-27,14,0
2019-03-27,15,0
2019-03-27,16,3651
2019-03-27,17,0
2019-03-27,18,0
2019-03-27,19,0
2019-03-27,20,0
2019-03-27,21,0
2019-03-27,22,291
2019-03-27,23,0
2019-03-27,24,0
2019-03-27,25,0
2019-03-27,26,0
2019-03-27,27,0
2019-03-27,28,44
2019-03-27,29,0
2019-03-27,30,0
2019-03-27,31,0
2019-03-27,32,0
2019-03-27,33,0
2019-03-27,34,20
2019-03-27,35,0
2019-03-27,36,0
2019-03-27,37,0
2019-03-27,38,0
2019-03-27,39,0
2019-03-27,40,12
2019-03-27,41,1
2019-03-27,42,0
2019-03-27,43,0
2019-03-27,44,0
2019-03-27,45,0
2019-03-27,46,0
2019-03-27,47,0
2019-03-27,48,0
2019-03-27,49,0
2019-03-27,50,0
2019-03-27,51,0
2019-03-27,52,0
2019-03-27,53,5709
2019-03-27,54,0
2019-03-27,55,0
2019-03-27,56,0
2019-03-27,57,0
2019-03-27,58,0
2019-03-27,59,4355
2019-03-28,0,0
2019-03-28,1,0
2019-03-28,2,20
2019-03-28,3,4673
2019-03-28,4,0
2019-03-28,5,0
2019-03-28,6,0
2019-03-28,7,0
2019-03-28,8,0
2019-03-28,9,76
2019-03-28,10,0
2019-03-28,11,0
2019-03-28,12,0
2019-03-28,13,16
2019-03-28,14,0
2019-03-28,15,0
2019-03-28,16,4065
2019-03-28,17,0
2019-03-28,18,0
2019-03-28,19,0
2019-03-28,20,0
2019-03-28,21,0
2019-03-28,22,269
2019-03-28,23,0
2019-03-28,24,0
2019-03-28,25,0
2019-03-28,26,0
2019-03-28,27,0
2019-03-28,28,49
2019-03-28,29,0
2019-03-28,30,0
2019-03-28,31,0
2019-03-28,32,0
2019-03-28,33,0
2019-03-28,34,33
2019-03-28,35,0
2019-03-28,36,0
2019-03-28,37,0
2019-03-28,38,0
2019-03-28,39,0
2019-03-28,40,7
2019-03-28,41,5
2019-03-28,42,0
2019-03-28,43,0
2019-03-28,44,0
2019-03-28,45,0
2019-03-28,46,0
2019-03-28,47,0
2019-03-28,48,0
2019-03-28,49,0
2019-03-28,50,0
2019-03-28,51,0
2019-03-28,52,0
2019-03-28,53,5932
2019-03-28,54,0
2019-03-28,55,0
2019-03-28,56,0
2019-03-28,57,0
2019-03-28,58,0
2019-03-28,59,4606
2019-03-29,0,0
2019-03-29,1,0
2019-03-29,2,21
2019-03-29,3,5275
2019-03-29,4,0
2019-03-29,5,0
2019-03-29,6,0
2019-03-29,7,0
2019-03-29,8,0
2019-03-29,9,57
2019-03-29,10,0
2019-03-29,11,0
2019-03-29,12,0
2019-03-29,13,21
2019-03-29,14,0
2019-03-29,15,0
2019-03-29,16,3838
2019-03-29,17,0
2019-03-29,18,0
2019-03-29,19,0
2019-03-29,20,0
2019-03-29,21,0
2019-03-29,22,276
2019-03-29,23,0
2019-03-29,24,0
2019-03-29,25,0
2019-03-29,26,0
2019-03-29,27,0
2019-03-29,28,65
2019-03-29,29,0
2019-03-29,30,0
2019-03-29,31,0
2019-03-29,32,0
2019-03-29,33,0
2019-03-29,34,36
2019-03-29,35,0
2019-03-29,36,0
2019-03-29,37,0
2019-03-29,38,0
2019-03-29,39,0
2019-03-29,40,11
2019-03-29,41,2
2019-03-29,42,0
2019-03-29,43,0
2019-03-29,44,0
2019-03-29,45,0
2019-03-29,46,0
2019-03-29,47,0
2019-03-29,48,0
2019-03-29,49,0
2019-03-29,50,0
2019-03-29,51,0
2019-03-29,52,0
2019-03-29,53,6206
2019-03-29,54,0
2019-03-29,55,0
2019-03-29,56,0
2019-03-29,57,0
2019-03-29,58,0
2019-03-29,59,4540
2019-03-30,0,0
2019-03-30,1,0
2019-03-30,2,9
2019-03-30,3,7067
2019-03-30,4,0
2019-03-30,5,0
2019-03-30,6,0
2019-03-30,7,0
2019-03-30,8,0
2019-03-30,9,75
2019-03-30,10,0
2019-03-30,11,0
2019-03-30,12,0
2019-03-30,13,19
2019-03-30,14,0
2019-03-30,15,0
2019-03-30,16,4559
2019-03-30,17,0
2019-03-30,18,0
2019-03-30,19,0
2019-03-30,20,0
2019-03-30,21,0
2019-03-30,22,214
2019-03-30,23,0
2019-03-30,24,0
2019-03-30,25,0
2019-03-30,26,0
2019-03-30,27,0
2019-03-30,28,43
2019-03-30,29,0
2019-03-30,30,0
2019-03-30,31,0
2019-03-30,32,0
2019-03-30,33,0
2019-03-30,34,18
2019-03-30,35,0
2019-03-30,36,0
2019-03-30,37,0
2019-03-30,38,0
2019-03-30,39,0
2019-03-30,40,10
2019-03-30,41,1
2019-03-30,42,0
2019-03-30,43,0
2019-03-30,44,0
2019-03-30,45,0
2019-03-30,46,0
2019-03-30,47,0
2019-03-30,48,0
2019-03-30,49,0
2019-03-30,50,0
2019-03-30,51,0
2019-03-30,52,0
2019-03-30,53,6217
2019-03-30,54,0
2019-03-30,55,0
2019-03-30,56,0
2019-03-30,57,0
2019-03-30,58,0
2019-03-30,59,4191
2019-03-31,0,0
2019-03-31,1,0
2019-03-31,2,12
2019-03-31,3,5891
2019-03-31,4,0
2019-03-31,5,0
2019-03-31,6,0
2019-03-31,7,0
2019-03-31,8,0
2019-03-31,9,58
2019-03-31,10,0
2019-03-31,11,0
2019-03-31,12,0
2019-03-31,13,19
2019-03-31,14,0
2019-03-31,15,0
2019-03-31,16,3761
2019-03-31,17,0
2019-03-31,18,0
2019-03-31,19,0
2019-03-31,20,0
2019-03-31,21,0
2019-03-31,22,219
2019-03-31,23,0
2019-03-31,24,0
2019-03-31,25,0
2019-03-31,26,0
2019-03-31,27,0
2019-03-31,28,52
2019-03-31,29,0
2019-03-31,30,0
2019-03-31,31,0
2019-03-31,32,0
2019-03-31,33,0
2019-03-31,34,9
2019-03-31,35,0
2019-03-31,36,0
2019-03-31,37,0
2019-03-31,38,0
2019-03-31,39,0
2019-03-31,40,10
2019-03-31,41,3
2019-03-31,42,0
2019-03-31,43,0
2019-03-31,44,0
2019-03-31,45,0
2019-03-31,46,0
2019-03-31,47,0
2019-03-31,48,0
2019-03-31,49,0
2019-03-31,50,0
2019-03-31,51,0
2019-03-31,52,0
2019-03-31,53,6416
2019-03-31,54,0
2019-03-31,55,0
2019-03-31,56,0
2019-03-31,57,0
2019-03-31,58,0
2019-03-31,59,4264
2019-04-01,0,0
2019-04-01,1,0
2019-04-01,2,17
2019-04-01,3,3540
2019-04-01,4,0
2019-04-01,5,0
2019-04-01,6,0
2019-04-01,7,0
2019-04-01,8,1
2019-04-01,9,67
2019-04-01,10,0
2019-04-01,11,0
2019-04-01,12,0
2019-04-01,13,13
2019-04-01,14,0
2019-04-01,15,0
2019-04-01,16,3152
2019-04-01,17,0
2019-04-01,18,0
2019-04-01,19,0
2019-04-01,20,0
2019-04-01,21,0
2019-04-01,22,281
2019-04-01,23,0
2019-04-01,24,0
2019-04-01,25,0
2019-04-01,26,0
2019-04-01,27,0
2019-04-01,28,46
2019-04-01,29,0
2019-04-01,30,0
2019-04-01,31,0
2019-04-01,32,0
2019-04-01,33,0
2019-04-01,34,38
2019-04-01,35,0
2019-04-01,36,0
2019-04-01,37,0
2019-04-01,38,0
2019-04-01,39,0
2019-04-01,40,12
2019-04-01,41,7
2019-04-01,42,0
2019-04-01,43,0
2019-04-01,44,0
2019-04-01,45,0
2019-04-01,46,0
2019-04-01,47,0
2019-04-01,48,0
2019-04-01,49,0
2019-04-01,50,0
2019-04-01,51,0
2019-04-01,52,0
2019-04-01,53,5669
2019-04-01,54,0
2019-04-01,55,0
2019-04-01,56,0
2019-04-01,57,0
2019-04-01,58,0
2019-04-01,59,4883
2019-04-02,0,0
2019-04-02,1,0
2019-04-02,2,16
2019-04-02,3,4099
2019-04-02,4,0
2019-04-02,5,0
2019-04-02,6,0
2019-04-02,7,0
2019-04-02,8,1
2019-04-02,9,58
2019-04-02,10,0
2019-04-02,11,0
2019-04-02,12,0
2019-04-02,13,16
2019-04-02,14,0
2019-04-02,15,0
2019-04-02,16,4235
2019-04-02,17,0
2019-04-02,18,0
2019-04-02,19,0
2019-04-02,20,0
2019-04-02,21,0
2019-04-02,22,288
2019-04-02,23,0
2019-04-02,24,0
2019-04-02,25,0
2019-04-02,26,0
2019-04-02,27,0
2019-04-02,28,47
2019-04-02,29,0
2019-04-02,30,0
2019-04-02,31,0
2019-04-02,32,0
2019-04-02,33,0
2019-04-02,34,28
2019-04-02,35,0
2019-04-02,36,0
2019-04-02,37,0
2019-04-02,38,0
2019-04-02,39,0
2019-04-02,40,7
2019-04-02,41,1
2019-04-02,42,0
2019-04-02,43,0
2019-04-02,44,0
2019-04-02,45,0
2019-04-02,46,0
2019-04-02,47,0
2019-04-02,48,0
2019-04-02,49,0
2019-04-02,50,0
2019-04-02,51,0
2019-04-02,52,0
2019-04-02,53,6259
2019-04-02,54,0
2019-04-02,55,0
2019-04-02,56,0
2019-04-02,57,0
2019-04-02,58,0
2019-04-02,59,5318
2019-04-03,0,0
2019-04-03,1,0
2019-04-03,2,19
2019-04-03,3,4319
2019-04-03,4,0
2019-04-03,5,0
2019-04-03,6,0
2019-04-03,7,0
2019-04-03,8,0
2019-04-03,9,65
2019-04-03,10,0
2019-04-03,11,0
2019-04-03,12,0
2019-04-03,13,19
2019-04-03,14,0
2019-04-03,15,0
2019-04-03,16,4558
2019-04-03,17,0
2019-04-03,18,0
2019-04-03,19,0
2019-04-03,20,0
2019-04-03,21,0
2019-04-03,22,348
2019-04-03,23,0
2019-04-03,24,0
2019-04-03,25,0
2019-04-03,26,0
2019-04-03,27,0
2019-04-03,28,56
2019-04-03,29,0
2019-04-03,30,0
2019-04-03,31,0
2019-04-03,32,0
2019-04-03,33,0
2019-04-03,34,31
2019-04-03,35,0
2019-04-03,36,0
2019-04-03,37,0
2019-04-03,38,0
2019-04-03,39,0
2019-04-03,40,9
2019-04-03,41,3
2019-04-03,42,0
2019-04-03,43,0
2019-04-03,44,0
2019-04-03,45,0
2019-04-03,46,0
2019-04-03,47,0
2019-04-03,48,0
2019-04-03,49,0
2019-04-03,50,0
2019-04-03,51,0
2019-04-03,52,0
2019-04-03,53,6261
2019-04-03,54,0
2019-04-03,55,0
2019-04-03,56,0
2019-04-03,57,0
2019-04-03,58,0
2019-04-03,59,5328
2019-04-04,0,0
2019-04-04,1,0
2019-04-04,2,20
2019-04-04,3,4803
2019-04-04,4,0
2019-04-04,5,0
2019-04-04,6,0
2019-04-04,7,0
2019-04-04,8,0
2019-04-04,9,43
2019-04-04,10,0
2019-04-04,11,0
2019-04-04,12,0
2019-04-04,13,25
2019-04-04,14,0
2019-04-04,15,0
2019-04-04,16,4738
2019-04-04,17,0
2019-04-04,18,0
2019-04-04,19,0
2019-04-04,20,0
2019-04-04,21,0
2019-04-04,22,315
2019-04-04,23,0
2019-04-04,24,0
2019-04-04,25,0
2019-04-04,26,0
2019-04-04,27,0
2019-04-04,28,49
2019-04-04,29,0
2019-04-04,30,0
2019-04-04,31,0
2019-04-04,32,0
2019-04-04,33,0
2019-04-04,34,45
2019-04-04,35,0
2019-04-04,36,0
2019-04-04,37,0
2019-04-04,38,0
2019-04-04,39,0
2019-04-04,40,12
2019-04-04,41,1
2019-04-04,42,0
2019-04-04,43,0
2019-04-04,44,0
2019-04-04,45,0
2019-04-04,46,0
2019-04-04,47,0
2019-04-04,48,0
2019-04-04,49,0
2019-04-04,50,0
2019-04-04,51,0
2019-04-04,52,0
2019-04-04,53,6902
2019-04-04,54,0
2019-04-04,55,0
2019-04-04,56,0
2019-04-04,57,0
2019-04-04,58,0
2019-04-04,59,5461
2019-04-05,0,0
2019-04-05,1,0
2019-04-05,2,12
2019-04-05,3,5546
2019-04-05,4,0
2019-04-05,5,0
2019-04-05,6,0
2019-04-05,7,0
2019-04-05,8,1
2019-04-05,9,65
2019-04-05,10,0
2019-04-05,11,0
2019-04-05,12,0
2019-04-05,13,21
2019-04-05,14,0
2019-04-05,15,0
2019-04-05,16,4268
2019-04-05,17,0
2019-04-05,18,0
2019-04-05,19,0
2019-04-05,20,0
2019-04-05,21,0
2019-04-05,22,341
2019-04-05,23,0
2019-04-05,24,0
2019-04-05,25,0
2019-04-05,26,0
2019-04-05,27,0
2019-04-05,28,62
2019-04-05,29,0
2019-04-05,30,0
2019-04-05,31,0
2019-04-05,32,0
2019-04-05,33,0
2019-04-05,34,29
2019-04-05,35,0
2019-04-05,36,0
2019-04-05,37,0
2019-04-05,38,0
2019-04-05,39,0
2019-04-05,40,6
2019-04-05,41,0
2019-04-05,42,0
2019-04-05,43,0
2019-04-05,44,0
2019-04-05,45,0
2019-04-05,46,0
2019-04-05,47,0
2019-04-05,48,0
2019-04-05,49,0
2019-04-05,50,0
2019-04-05,51,0
2019-04-05,52,0
2019-04-05,53,8240
2019-04-05,54,0
2019-04-05,55,0
2019-04-05,56,0
2019-04-05,57,0
2019-04-05,58,0
2019-04-05,59,5932
2019-04-06,0,0
2019-04-06,1,0
2019-04-06,2,15
2019-04-06,3,6866
2019-04-06,4,0
2019-04-06,5,0
2019-04-06,6,0
2019-04-06,7,0
2019-04-06,8,0
2019-04-06,9,53
2019-04-06,10,0
2019-04-06,11,0
2019-04-06,12,0
2019-04-06,13,12
2019-04-06,14,0
2019-04-06,15,0
2019-04-06,16,5472
2019-04-06,17,0
2019-04-06,18,0
2019-04-06,19,0
2019-04-06,20,0
2019-04-06,21,0
2019-04-06,22,286
2019-04-06,23,0
2019-04-06,24,0
2019-04-06,25,0
2019-04-06,26,0
2019-04-06,27,0
2019-04-06,28,46
2019-04-06,29,0
2019-04-06,30,0
2019-04-06,31,0
2019-04-06,32,0
2019-04-06,33,0
2019-04-06,34,19
2019-04-06,35,0
2019-04-06,36,0
2019-04-06,37,0
2019-04-06,38,0
2019-04-06,39,0
2019-04-06,40,4
2019-04-06,41,4
2019-04-06,42,0
2019-04-06,43,0
2019-04-06,44,0
2019-04-06,45,0
2019-04-06,46,0
2019-04-06,47,0
2019-04-06,48,0
2019-04-06,49,0
2019-04-06,50,0
2019-04-06,51,0
2019-04-06,52,0
2019-04-06,53,7146
2019-04-06,54,0
2019-04-06,55,0
2019-04-06,56,0
2019-04-06,57,0
2019-04-06,58,0
2019-04-06,59,4974
2019-04-07,0,0
2019-04-07,1,0
2019-04-07,2,5
2019-04-07,3,5642
2019-04-07,4,0
2019-04-07,5,0
2019-04-07,6,0
2019-04-07,7,0
2019-04-07,8,0
2019-04-07,9,69
2019-04-07,10,0
2019-04-07,11,0
2019-04-07,12,0
2019-04-07,13,31
2019-04-07,14,0
2019-04-07,15,0
2019-04-07,16,4272
2019-04-07,17,0
2019-04-07,18,0
2019-04-07,19,0
2019-04-07,20,0
2019-04-07,21,0
2019-04-07,22,251
2019-04-07,23,0
2019-04-07,24,0
2019-04-07,25,0
2019-04-07,26,0
2019-04-07,27,0
2019-04-07,28,65
2019-04-07,29,0
2019-04-07,30,0
2019-04-07,31,0
2019-04-07,32,0
2019-04-07,33,0
2019-04-07,34,7
2019-04-07,35,0
2019-04-07,36,0
2019-04-07,37,0
2019-04-07,38,0
2019-04-07,39,0
2019-04-07,40,15
2019-04-07,41,2
2019-04-07,42,0
2019-04-07,43,0
2019-04-07,44,0
2019-04-07,45,0
2019-04-07,46,0
2019-04-07,47,0
2019-04-07,48,0
2019-04-07,49,0
2019-04-07,50,0
2019-04-07,51,0
2019-04-07,52,0
2019-04-07,53,6088
2019-04-07,54,0
2019-04-07,55,0
2019-04-07,56,0
2019-04-07,57,0
2019-04-07,58,0
2019-04-07,59,4209
2019-04-08,0,0
2019-04-08,1,0
2019-04-08,2,12
2019-04-08,3,3477
2019-04-08,4,0
2019-04-08,5,0
2019-04-08,6,0
2019-04-08,7,0
2019-04-08,8,0
2019-04-08,9,44
2019-04-08,10,0
2019-04-08,11,0
2019-04-08,12,0
2019-04-08,13,26
2019-04-08,14,0
2019-04-08,15,0
2019-04-08,16,3131
2019-04-08,17,0
2019-04-08,18,0
2019-04-08,19,0
2019-04-08,20,0
2019-04-08,21,0
2019-04-08,22,250
2019-04-08,23,0
2019-04-08,24,0
2019-04-08,25,0
2019-04-08,26,0
2019-04-08,27,0
2019-04-08,28,39
2019-04-08,29,0
2019-04-08,30,0
2019-04-08,31,0
2019-04-08,32,0
2019-04-08,33,0
2019-04-08,34,15
2019-04-08,35,0
2019-04-08,36,0
2019-04-08,37,0
2019-04-08,38,0
2019-04-08,39,0
2019-04-08,40,6
2019-04-08,41,2
2019-04-08,42,0
2019-04-08,43,0
2019-04-08,44,0
2019-04-08,45,0
2019-04-08,46,0
2019-04-08,47,0
2019-04-08,48,0
2019-04-08,49,0
2019-04-08,50,0
2019-04-08,51,0
2019-04-08,52,0
2019-04-08,53,5642
2019-04-08,54,0
2019-04-08,55,0
2019-04-08,56,0
2019-04-08,57,0
2019-04-08,58,0
2019-04-08,59,4708
2019-04-09,0,0
2019-04-09,1,0
2019-04-09,2,13
2019-04-09,3,4166
2019-04-09,4,0
2019-04-09,5,0
2019-04-09,6,0
2019-04-09,7,0
2019-04-09,8,0
2019-04-09,9,58
2019-04-09,10,0
2019-04-09,11,0
2019-04-09,12,0
2019-04-09,13,15
2019-04-09,14,0
2019-04-09,15,0
2019-04-09,16,3761
2019-04-09,17,0
2019-04-09,18,0
2019-04-09,19,0
2019-04-09,20,0
2019-04-09,21,0
2019-04-09,22,331
2019-04-09,23,0
2019-04-09,24,0
2019-04-09,25,0
2019-04-09,26,0
2019-04-09,27,0
2019-04-09,28,30
2019-04-09,29,0
2019-04-09,30,0
2019-04-09,31,0
2019-04-09,32,0
2019-04-09,33,0
2019-04-09,34,23
2019-04-09,35,0
2019-04-09,36,0
2019-04-09,37,0
2019-04-09,38,0
2019-04-09,39,0
2019-04-09,40,10
2019-04-09,41,1
2019-04-09,42,0
2019-04-09,43,0
2019-04-09,44,0
2019-04-09,45,0
2019-04-09,46,0
2019-04-09,47,0
2019-04-09,48,0
2019-04-09,49,0
2019-04-09,50,0
2019-04-09,51,0
2019-04-09,52,0
2019-04-09,53,6254
2019-04-09,54,0
2019-04-09,55,0
2019-04-09,56,0
2019-04-09,57,0
2019-04-09,58,0
2019-04-09,59,5275
2019-04-10,0,0
2019-04-10,1,0
2019-04-10,2,10
2019-04-10,3,4344
2019-04-10,4,0
2019-04-10,5,0
2019-04-10,6,0
2019-04-10,7,0
2019-04-10,8,0
2019-04-10,9,43
2019-04-10,10,0
2019-04-10,11,0
2019-04-10,12,0
2019-04-10,13,25
2019-04-10,14,0
2019-04-10,15,0
2019-04-10,16,3755
2019-04-10,17,0
2019-04-10,18,0
2019-04-10,19,0
2019-04-10,20,0
2019-04-10,21,0
2019-04-10,22,321
2019-04-10,23,0
2019-04-10,24,0
2019-04-10,25,0
2019-04-10,26,0
2019-04-10,27,0
2019-04-10,28,55
2019-04-10,29,0
2019-04-10,30,0
2019-04-10,31,0
2019-04-10,32,0
2019-04-10,33,0
2019-04-10,34,24
2019-04-10,35,0
2019-04-10,36,0
2019-04-10,37,0
2019-04-10,38,0
2019-04-10,39,0
2019-04-10,40,8
2019-04-10,41,9
2019-04-10,42,0
2019-04-10,43,0
2019-04-10,44,0
2019-04-10,45,0
2019-04-10,46,0
2019-04-10,47,0
2019-04-10,48,0
2019-04-10,49,0
2019-04-10,50,0
2019-04-10,51,0
2019-04-10,52,0
2019-04-10,53,6290
2019-04-10,54,0
2019-04-10,55,0
2019-04-10,56,0
2019-04-10,57,0
2019-04-10,58,0
2019-04-10,59,5145
2019-04-11,0,0
2019-04-11,1,0
2019-04-11,2,18
2019-04-11,3,4853
2019-04-11,4,0
2019-04-11,5,0
2019-04-11,6,0
2019-04-11,7,0
2019-04-11,8,0
2019-04-11,9,55
2019-04-11,10,0
2019-04-11,11,0
2019-04-11,12,0
2019-04-11,13,22
2019-04-11,14,0
2019-04-11,15,0
2019-04-11,16,4406
2019-04-11,17,0
2019-04-11,18,0
2019-04-11,19,0
2019-04-11,20,0
2019-04-11,21,0
2019-04-11,22,290
2019-04-11,23,0
2019-04-11,24,0
2019-04-11,25,0
2019-04-11,26,0
2019-04-11,27,0
2019-04-11,28,55
2019-04-11,29,0
2019-04-11,30,0
2019-04-11,31,0
2019-04-11,32,0
2019-04-11,33,0
2019-04-11,34,21
2019-04-11,35,0
2019-04-11,36,0
2019-04-11,37,0
2019-04-11,38,0
2019-04-11,39,0
2019-04-11,40,11
2019-04-11,41,2
2019-04-11,42,0
2019-04-11,43,0
2019-04-11,44,0
2019-04-11,45,0
2019-04-11,46,0
2019-04-11,47,0
2019-04-11,48,0
2019-04-11,49,0
2019-04-11,50,0
2019-04-11,51,0
2019-04-11,52,0
2019-04-11,53,6895
2019-04-11,54,0
2019-04-11,55,0
2019-04-11,56,0
2019-04-11,57,0
2019-04-11,58,0
2019-04-11,59,5529
2019-04-12,0,0
2019-04-12,1,0
2019-04-12,2,14
2019-04-12,3,5572
2019-04-12,4,0
2019-04-12,5,0
2019-04-12,6,0
2019-04-12,7,0
2019-04-12,8,0
2019-04-12,9,54
2019-04-12,10,0
2019-04-12,11,0
2019-04-12,12,0
2019-04-12,13,26
2019-04-12,14,0
2019-04-12,15,0
2019-04-12,16,4379
2019-04-12,17,0
2019-04-12,18,0
2019-04-12,19,0
2019-04-12,20,0
2019-04-12,21,0
2019-04-12,22,378
2019-04-12,23,0
2019-04-12,24,0
2019-04-12,25,0
2019-04-12,26,0
2019-04-12,27,0
2019-04-12,28,54
2019-04-12,29,0
2019-04-12,30,0
2019-04-12,31,0
2019-04-12,32,0
2019-04-12,33,0
2019-04-12,34,33
2019-04-12,35,0
2019-04-12,36,0
2019-04-12,37,0
2019-04-12,38,0
2019-04-12,39,0
2019-04-12,40,4
2019-04-12,41,5
2019-04-12,42,0
2019-04-12,43,0
2019-04-12,44,0
2019-04-12,45,0
2019-04-12,46,0
2019-04-12,47,0
2019-04-12,48,0
2019-04-12,49,0
2019-04-12,50,0
2019-04-12,51,0
2019-04-12,52,0
2019-04-12,53,7105
2019-04-12,54,0
2019-04-12,55,0
2019-04-12,56,0
2019-04-12,57,0
2019-04-12,58,0
2019-04-12,59,5556
2019-04-13,0,0
2019-04-13,1,0
2019-04-13,2,11
2019-04-13,3,6973
2019-04-13,4,0
2019-04-13,5,0
2019-04-13,6,0
2019-04-13,7,0
2019-04-13,8,0
2019-04-13,9,65
2019-04-13,10,0
2019-04-13,11,0
2019-04-13,12,0
2019-04-13,13,21
2019-04-13,14,0
2019-04-13,15,0
2019-04-13,16,5088
2019-04-13,17,0
2019-04-13,18,0
2019-04-13,19,0
2019-04-13,20,0
2019-04-13,21,0
2019-04-13,22,305
2019-04-13,23,0
2019-04-13,24,0
2019-04-13,25,0
2019-04-13,26,0
2019-04-13,27,0
2019-04-13,28,46
2019-04-13,29,0
2019-04-13,30,0
2019-04-13,31,0
2019-04-13,32,0
2019-04-13,33,0
2019-04-13,34,19
2019-04-13,35,0
2019-04-13,36,0
2019-04-13,37,0
2019-04-13,38,0
2019-04-13,39,0
2019-04-13,40,10
2019-04-13,41,0
2019-04-13,42,0
2019-04-13,43,0
2019-04-13,44,0
2019-04-13,45,0
2019-04-13,46,0
2019-04-13,47,0
2019-04-13,48,0
2019-04-13,49,0
2019-04-13,50,0
2019-04-13,51,0
2019-04-13,52,0
2019-04-13,53,7133
2019-04-13,54,0
2019-04-13,55,0
2019-04-13,56,0
2019-04-13,57,0
2019-04-13,58,0
2019-04-13,59,4997
2019-04-14,0,0
2019-04-14,1,0
2019-04-14,2,13
2019-04-14,3,5795
2019-04-14,4,0
2019-04-14,5,0
2019-04-14,6,0
2019-04-14,7,0
2019-04-14,8,0
2019-04-14,9,64
2019-04-14,10,0
